profile_id,card_id,card_name_cn,orientation,orientation_cn,domain,domain_name_cn,theme,core_reading,base_meaning_reference,keywords_used,tone_hint,allowed_claim_strength,forbidden,general_advice
the_fool_upright_love,the_fool,愚人,upright,正位,love,感情,开始、自由与冒险,愚人（正位）在感情场景中的核心是：开始、自由与冒险。在感情里，它会把“开始、自由”放进关系互动、情绪连接、边界和回应节奏中理解。,愚人正位强调开始、自由与冒险，通常指向一个需要被看见的核心主题。,开始 | 自由 | 冒险 | 未知 | 轻装上阵,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ace_of_pentacles_reversed_love,ace_of_pentacles,星币一,reversed,逆位,love,感情,机会未落地、现实阻碍与资源浪费,星币一（逆位）在感情场景中的核心是：机会未落地、现实阻碍与资源浪费。在感情里，它会把“机会未落地、现实阻碍”放进关系互动、情绪连接、边界和回应节奏中理解。,星币一逆位多表现为“机会未落地、现实阻碍、资源浪费”，提示这个主题出现阻滞或失衡。,机会未落地 | 现实阻碍 | 资源浪费 | 机会未落地 | 动力不足,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ace_of_pentacles_reversed_career,ace_of_pentacles,星币一,reversed,逆位,career,事业,机会未落地、现实阻碍与资源浪费,星币一（逆位）在事业场景中的核心是：机会未落地、现实阻碍与资源浪费。在事业里，它会把“机会未落地、现实阻碍”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币一逆位多表现为“机会未落地、现实阻碍、资源浪费”，提示这个主题出现阻滞或失衡。,机会未落地 | 现实阻碍 | 资源浪费 | 机会未落地 | 动力不足,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
ace_of_pentacles_reversed_self_state,ace_of_pentacles,星币一,reversed,逆位,self_state,自我状态,机会未落地、现实阻碍与资源浪费,星币一（逆位）在自我状态场景中的核心是：机会未落地、现实阻碍与资源浪费。在自我状态里，它会把“机会未落地、现实阻碍”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币一逆位多表现为“机会未落地、现实阻碍、资源浪费”，提示这个主题出现阻滞或失衡。,机会未落地 | 现实阻碍 | 资源浪费 | 机会未落地 | 动力不足,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
ace_of_pentacles_reversed_decision,ace_of_pentacles,星币一,reversed,逆位,decision,决策,机会未落地、现实阻碍与资源浪费,星币一（逆位）在决策场景中的核心是：机会未落地、现实阻碍与资源浪费。在决策里，它会把“机会未落地、现实阻碍”放进选择路径、收益、代价、风险和验证动作中理解。,星币一逆位多表现为“机会未落地、现实阻碍、资源浪费”，提示这个主题出现阻滞或失衡。,机会未落地 | 现实阻碍 | 资源浪费 | 机会未落地 | 动力不足,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
two_of_pentacles_upright_love,two_of_pentacles,星币二,upright,正位,love,感情,平衡事务、多线并行与灵活调整,星币二（正位）在感情场景中的核心是：平衡事务、多线并行与灵活调整。在感情里，它会把“平衡事务、多线并行”放进关系互动、情绪连接、边界和回应节奏中理解。,星币二正位把现实/资源/金钱/身体/稳定落到“平衡事务、多线并行、灵活调整”这些具体状态中。,平衡事务 | 多线并行 | 灵活调整 | 选择 | 平衡,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
two_of_pentacles_upright_career,two_of_pentacles,星币二,upright,正位,career,事业,平衡事务、多线并行与灵活调整,星币二（正位）在事业场景中的核心是：平衡事务、多线并行与灵活调整。在事业里，它会把“平衡事务、多线并行”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币二正位把现实/资源/金钱/身体/稳定落到“平衡事务、多线并行、灵活调整”这些具体状态中。,平衡事务 | 多线并行 | 灵活调整 | 选择 | 平衡,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
two_of_pentacles_upright_self_state,two_of_pentacles,星币二,upright,正位,self_state,自我状态,平衡事务、多线并行与灵活调整,星币二（正位）在自我状态场景中的核心是：平衡事务、多线并行与灵活调整。在自我状态里，它会把“平衡事务、多线并行”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币二正位把现实/资源/金钱/身体/稳定落到“平衡事务、多线并行、灵活调整”这些具体状态中。,平衡事务 | 多线并行 | 灵活调整 | 选择 | 平衡,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
two_of_pentacles_upright_decision,two_of_pentacles,星币二,upright,正位,decision,决策,平衡事务、多线并行与灵活调整,星币二（正位）在决策场景中的核心是：平衡事务、多线并行与灵活调整。在决策里，它会把“平衡事务、多线并行”放进选择路径、收益、代价、风险和验证动作中理解。,星币二正位把现实/资源/金钱/身体/稳定落到“平衡事务、多线并行、灵活调整”这些具体状态中。,平衡事务 | 多线并行 | 灵活调整 | 选择 | 平衡,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
two_of_pentacles_reversed_love,two_of_pentacles,星币二,reversed,逆位,love,感情,忙乱、失衡与顾此失彼,星币二（逆位）在感情场景中的核心是：忙乱、失衡与顾此失彼。在感情里，它会把“忙乱、失衡”放进关系互动、情绪连接、边界和回应节奏中理解。,星币二逆位多表现为“忙乱、失衡、顾此失彼”，提示这个主题出现阻滞或失衡。,忙乱 | 失衡 | 顾此失彼 | 失衡 | 犹豫,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
two_of_pentacles_reversed_career,two_of_pentacles,星币二,reversed,逆位,career,事业,忙乱、失衡与顾此失彼,星币二（逆位）在事业场景中的核心是：忙乱、失衡与顾此失彼。在事业里，它会把“忙乱、失衡”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币二逆位多表现为“忙乱、失衡、顾此失彼”，提示这个主题出现阻滞或失衡。,忙乱 | 失衡 | 顾此失彼 | 失衡 | 犹豫,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
two_of_pentacles_reversed_self_state,two_of_pentacles,星币二,reversed,逆位,self_state,自我状态,忙乱、失衡与顾此失彼,星币二（逆位）在自我状态场景中的核心是：忙乱、失衡与顾此失彼。在自我状态里，它会把“忙乱、失衡”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币二逆位多表现为“忙乱、失衡、顾此失彼”，提示这个主题出现阻滞或失衡。,忙乱 | 失衡 | 顾此失彼 | 失衡 | 犹豫,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
two_of_pentacles_reversed_decision,two_of_pentacles,星币二,reversed,逆位,decision,决策,忙乱、失衡与顾此失彼,星币二（逆位）在决策场景中的核心是：忙乱、失衡与顾此失彼。在决策里，它会把“忙乱、失衡”放进选择路径、收益、代价、风险和验证动作中理解。,星币二逆位多表现为“忙乱、失衡、顾此失彼”，提示这个主题出现阻滞或失衡。,忙乱 | 失衡 | 顾此失彼 | 失衡 | 犹豫,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
three_of_pentacles_upright_love,three_of_pentacles,星币三,upright,正位,love,感情,协作、技能被看见与专业建设,星币三（正位）在感情场景中的核心是：协作、技能被看见与专业建设。在感情里，它会把“协作、技能被看见”放进关系互动、情绪连接、边界和回应节奏中理解。,星币三正位把现实/资源/金钱/身体/稳定落到“协作、技能被看见、专业建设”这些具体状态中。,协作 | 技能被看见 | 专业建设 | 扩展 | 合作,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
three_of_pentacles_upright_career,three_of_pentacles,星币三,upright,正位,career,事业,协作、技能被看见与专业建设,星币三（正位）在事业场景中的核心是：协作、技能被看见与专业建设。在事业里，它会把“协作、技能被看见”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币三正位把现实/资源/金钱/身体/稳定落到“协作、技能被看见、专业建设”这些具体状态中。,协作 | 技能被看见 | 专业建设 | 扩展 | 合作,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
three_of_pentacles_upright_self_state,three_of_pentacles,星币三,upright,正位,self_state,自我状态,协作、技能被看见与专业建设,星币三（正位）在自我状态场景中的核心是：协作、技能被看见与专业建设。在自我状态里，它会把“协作、技能被看见”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币三正位把现实/资源/金钱/身体/稳定落到“协作、技能被看见、专业建设”这些具体状态中。,协作 | 技能被看见 | 专业建设 | 扩展 | 合作,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
three_of_pentacles_upright_decision,three_of_pentacles,星币三,upright,正位,decision,决策,协作、技能被看见与专业建设,星币三（正位）在决策场景中的核心是：协作、技能被看见与专业建设。在决策里，它会把“协作、技能被看见”放进选择路径、收益、代价、风险和验证动作中理解。,星币三正位把现实/资源/金钱/身体/稳定落到“协作、技能被看见、专业建设”这些具体状态中。,协作 | 技能被看见 | 专业建设 | 扩展 | 合作,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
three_of_pentacles_reversed_love,three_of_pentacles,星币三,reversed,逆位,love,感情,合作不顺、标准不一与能力未被认可,星币三（逆位）在感情场景中的核心是：合作不顺、标准不一与能力未被认可。在感情里，它会把“合作不顺、标准不一”放进关系互动、情绪连接、边界和回应节奏中理解。,星币三逆位多表现为“合作不顺、标准不一、能力未被认可”，提示这个主题出现阻滞或失衡。,合作不顺 | 标准不一 | 能力未被认可 | 合作不顺 | 期待落空,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
three_of_pentacles_reversed_career,three_of_pentacles,星币三,reversed,逆位,career,事业,合作不顺、标准不一与能力未被认可,星币三（逆位）在事业场景中的核心是：合作不顺、标准不一与能力未被认可。在事业里，它会把“合作不顺、标准不一”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币三逆位多表现为“合作不顺、标准不一、能力未被认可”，提示这个主题出现阻滞或失衡。,合作不顺 | 标准不一 | 能力未被认可 | 合作不顺 | 期待落空,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
three_of_pentacles_reversed_self_state,three_of_pentacles,星币三,reversed,逆位,self_state,自我状态,合作不顺、标准不一与能力未被认可,星币三（逆位）在自我状态场景中的核心是：合作不顺、标准不一与能力未被认可。在自我状态里，它会把“合作不顺、标准不一”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币三逆位多表现为“合作不顺、标准不一、能力未被认可”，提示这个主题出现阻滞或失衡。,合作不顺 | 标准不一 | 能力未被认可 | 合作不顺 | 期待落空,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
